"","C_1","C_2","S_1","S_2"
"TMEM101",496.653575479757,496.625908172936,475.869066684295,475.236747659272
"NHLRC3",521.817356637398,663.481702717811,379.196453137407,378.68071003961
"ASIC1",504.600032687433,453.269678094346,490.107668679573,494.095348756862
"ADAT1",336.400021791622,345.536015474821,631.744288527339,628.368588571704
"AMH",22.5149620884157,28.9041533857264,944.993532423458,944.438742967315
"PNKD",406.593727126094,399.402846784583,568.79467970611,565.758032927705
"ARV1",390.700812710742,448.01437747876,549.310276975729,552.17984013744
"ANTKMT",319.182697841657,281.158582933884,673.710694408159,666.085790766884
"RAPGEF4",116.548039045916,84.084809849386,867.80532160695,871.267370708665
"TADA2A",382.754355503066,395.461371322893,586.030882121446,574.810161454548
"TNIK",329.777974118559,383.636944937824,610.761085586929,614.036051737535
"LHPP",666.177995910181,737.055911336024,270.533437910284,264.020415366262
"IFT46",664.853586375568,578.083067714529,344.724048306733,350.015636371273
"FUCA1",699.288234275498,687.130555487951,275.029838540372,276.08992006872
"DAGLA",442.352784560637,520.274760943076,489.358268574558,485.043220230019
"RBL1",211.90552553803,198.387598238395,763.638707009915,762.641828386546
"ARMC5",585.389014298807,680.561429718468,339.478247571631,329.648347185876
"MTFR1L",582.740195229582,617.497822331428,365.707251247143,368.874237468863
"DNAH1",821.133911459865,813.25777026203,149.130620897913,150.868808780721
"NOMO3",679.422091256308,652.971101486638,311.750443686089,289.668112858985
"LIN9",82.1133911459865,65.6912576948328,888.039124442345,896.915068201388
"TBC1D25",671.475634048632,764.646239567854,251.049035179904,245.161814268672
"FASTKD1",311.236240633981,298.238309934541,662.469692832939,660.051038415655
"PAXX",335.075612257009,303.493610550128,648.231090837661,644.964157537583
"FBXO33",683.395319860146,738.369736489921,257.793636125035,251.950910663804
"COMMD10",365.537031553101,338.966889705337,613.009285901973,609.509987474114
"POLR3K",124.494496253592,149.776067544219,827.33771593616,823.743695942738
"PTPRN",123.17008671898,120.871914158492,830.335316356218,849.39139343546
"SAT1",952.250455386521,836.90662303217,69.6942097663613,64.8735877757101
"NKIRAS1",482.085070599018,458.524978709933,490.107668679573,491.832316625151
"SPR",480.760661064405,404.65814740017,522.331873195202,514.462637942259
"MPC2",488.707118272081,551.806564636596,448.890662903768,432.239137156766
"ZC3H12A",878.08352144821,909.167006496486,67.4460094513174,66.3822758635173
"SUOX",570.820509418067,555.748040098286,395.683255447729,398.293655181104
"KCNK3",1.32440953461269,9.19677607727659,956.234533998677,951.227839362447
"NAV1",664.853586375568,652.971101486638,300.50944211087,299.474585429732
"MRPL22",384.078765037679,366.557217937167,586.030882121446,580.844913805777
"C20orf96",287.396869010953,197.073773084498,725.419301654169,707.574713181583
"PFKFB4",500.626804083595,578.083067714529,424.160459438285,414.13488010308
"TRAP1",193.363792053452,165.541969390979,785.37131005534,772.448300957293
"RBM48",343.022069464686,324.514813012474,627.247887897252,621.579492176571
"CHKA",381.429945968453,387.578420399514,577.038080861271,570.284097191126
"PEX16",437.055146422186,383.636944937824,551.558477290773,543.127711610596
"FBXO46",308.587421564756,287.727708703368,663.219092937954,655.524974152234
"LYSMD3",411.891365264545,516.333285481386,484.112467839456,500.884445151994
"ARHGEF4",680.74650079092,555.748040098286,334.981846941543,340.96350784443
"RMI2",161.577963222748,176.052570622152,788.368910475398,785.272149703654
"JOSD2",664.853586375568,545.237438867112,349.969849041836,350.769980415177
"C9orf85",504.600032687433,487.429132095659,457.134064058929,461.658554869007
"SMIM10L1",364.212622018489,433.562300785897,551.558477290773,561.231968664283
"N6AMT1",270.179545060988,281.158582933884,675.209494618188,683.435703776667
"LIMD1",642.338624287152,634.577549332085,317.745644526206,315.315810351707
"CCDC88C",2.64881906922537,5.25530061558662,952.487533473604,948.964807230736
"RELB",818.48509239064,918.363782573763,86.1810120766833,85.9952210050111
"HSD17B7",528.439404310462,407.285797707963,481.114867419397,491.832316625151
"TMEM179",7.94645720767611,2.62765030779331,952.487533473604,945.193087011218
"RD3",0,0,956.234533998677,951.982183406351
"PLPPR3",19.8661430191903,34.1594540013131,936.000731163282,918.036701430689
"CHCHD4",356.266164810812,320.573337550784,617.505686532061,613.281707693632
"NME3",491.355937341306,488.742957249556,464.628065109075,461.658554869007
"SIL1",785.374854025323,758.077113798371,179.106625098498,181.796914580769
"MRPS31",361.563802949263,321.887162704681,610.761085586929,608.75564343021
"CELSR1",740.344929848491,717.348534027574,224.820031504391,220.268460819853
"EIF2B4",388.051993641517,392.8337210151,557.55367813089,564.249344839897
"MAP3K9",78.1401625421484,78.8295092337994,872.301722237038,872.021714752569
"PLPPR5",0,0,947.241732738502,951.982183406351
"PCLO",26.4881906922537,6.56912576948328,930.005530323165,936.140958484375
"NIPSNAP3A",462.218927579827,505.822684250213,465.37746521409,465.430275088525
"SH2B3",780.077215886872,939.384985036109,87.6798122867126,91.2756293123363
"SPIN3",386.727584106904,426.993175016413,539.568075610539,544.636399698404
"PRTFDC1",660.88035777173,629.322248716498,304.256442635943,302.491961605346
"C1orf131",276.801592734051,214.153500085155,702.187898398715,703.048648918161
"BLVRB",819.809501925252,850.044874571136,112.410015752196,113.905950629445
"YAF2",282.099230872502,317.945687242991,642.985290102559,652.507597976619
"USP45",382.754355503066,386.264595245617,559.801878445934,566.512376971608
"ATL1",433.081917818348,465.094104479416,495.353469414675,501.638789195898
"SMAD1",543.007909191201,591.221319253495,378.447053032392,382.452430259128
"PLEKHM2",585.389014298807,695.013506411331,301.258842215884,313.052778219997
"FAM220A",373.483488760777,391.519895861204,573.291080336198,555.951560356958
"KRTAP1-5",903.247302605852,990.624166038079,0,0
"CCDC112",173.497649034262,169.483444852669,774.13030848012,775.465677132907
"IL11RA",599.957519179547,666.109353025605,313.998644001133,312.298434176093
"RBM4B",458.245698975989,367.871043091064,535.071674980451,531.058206908139
"CENATAC",564.198461745004,492.684432711246,421.162859018226,414.13488010308
"NAAA",855.568559359795,840.84809849386,96.6726135468882,96.5560376196616
"SMOX",728.425244036977,691.072030949641,236.810433184625,232.337965522311
"NDUFAF5",421.162232006834,479.546181172279,496.852269624705,491.077972581248
"ZNF517",439.703965491412,471.6632302489,493.105269099631,482.780188098308
"DHRS4-AS1",525.790585241236,583.338368330115,393.435055132685,382.452430259128
"PKN3",251.63781157641,222.036451008535,707.433699133818,703.802992962065
"EVC",789.348082629161,801.43334387696,149.130620897913,144.834056429492
"YJU2",626.4457098718,495.312083019039,382.194053557465,380.189398127417
"CLTB",655.582719633279,885.518153726346,173.111424258381,169.727409878311
"ZNF155",466.192156183665,539.982138251526,434.65206090849,442.799953771417
"UTP23",276.801592734051,362.615742475477,619.00448674209,623.842524308282
"SLC43A1",757.562253798456,767.273889875647,178.357224993484,178.779538405155
"ORC1",112.574810442078,128.754865081872,818.344914675984,821.480663811027
"LRIG2",606.57956685261,593.848969561289,343.974648201719,336.437443581008
"ZRSR2",418.513412937609,471.6632302489,495.353469414675,494.849692800766
"DCLRE1B",299.316554822467,266.706506241021,656.474491992822,656.279318196137
"ZC3H8",190.714972984227,229.919401931915,726.918101864198,730.959378542594
"MUC20-OT1",597.308700110321,593.848969561289,348.471048831806,337.946131668816
"SLX4",377.456717364615,357.36044185989,567.29587949608,574.810161454548
"OSBPL6",621.14807173335,646.401975717155,302.757642425914,305.50933778096
"PTGIR",791.996901698386,919.677607727659,82.4340115516101,81.4691567415895
"XYLB",260.908678318699,257.509730163745,675.209494618188,680.418327601053
"USP31",411.891365264545,436.18995109369,511.840271724997,512.953949854452
"SHC2",123.17008671898,120.871914158492,813.848514045896,814.691567415895
"SH3D21",825.107140063703,675.306129102881,186.600626148645,184.814290756383
"CNEP1R1",549.629956864264,496.625908172936,412.170057758051,413.380536059176
"CDKAL1",365.537031553101,402.030497092377,556.054877920861,547.653775874018
"THNSL2",916.491397951978,953.837061728972,0,0
"HS6ST2",0,0,935.251331058267,934.632270396568
"MXD1",491.355937341306,508.450334558006,432.403860593446,437.519545464092
"TMEM218",410.566955729932,335.025414243647,560.551278550949,563.495000795994
"ZMYM1",248.988992507185,268.020331394918,675.209494618188,676.646607381535
"NUDT22",593.335471506483,617.497822331428,333.483046731514,324.367938878551
"ZNF589",348.319707603136,338.966889705337,589.028482541505,592.160074464331
"ARL6",149.658277411233,116.930438696802,801.858112365662,799.604686537822
"FAM207A",354.9417552762,328.456288474164,594.274283276607,589.142698288716
"S100A6",537.71027105275,423.051699554723,450.389463113797,454.869458473874
"KIAA1586",282.099230872502,315.318036935197,627.247887897252,640.438093274162
"PLD5",2.64881906922537,0,927.757330008121,933.877926352664
"AASDH",336.400021791622,454.583503248243,535.821075085466,536.338615215464
"BRMS1L",358.914983880038,365.24339278327,567.29587949608,571.03844123503
"CENPO",202.634658795741,211.525849777362,714.178300078949,732.468066630401
"ZC3H6",370.834669691552,394.147546168997,546.312676555671,549.162463961825
"SCN2A",160.253553688135,134.010165697459,780.874909425252,785.272149703654
"CROCCP3",421.162232006834,359.988092167684,541.066875820568,537.092959259367
"PER3",668.826814979406,641.146675101568,275.029838540372,273.072543893105
"CCNH",460.894518045215,652.971101486638,371.70245208726,371.891613644478
"GPRC5B",756.237844263843,689.758205795744,206.085028879025,205.181579941781
"POLR1C",429.10868921451,425.679349862517,505.095670779866,497.112724932476
"GNB5",683.395319860146,574.141592252839,301.258842215884,297.965897341924
"PEX11B",496.653575479757,554.434214944389,403.92665660289,401.311031356718
"PI4K2B",648.960671960216,633.263724178188,287.769640325621,285.896392639467
"PGM2L1",496.653575479757,490.056782403453,436.900261223534,432.239137156766
"HCFC2",727.100834502364,700.268807026918,212.080229719142,214.233708468624
"ALKBH8",503.275623152821,475.604705710589,433.902660803475,440.536921639706
"MKNK1",790.672492163773,691.072030949641,183.603025728586,187.831666931998
"ATXN7L1",598.633109644934,601.731920484669,325.239645576353,327.385315054165
"PRKG1",760.211072867682,647.715800871051,221.822431084333,222.531492951564
"ATG4D",419.837822472221,359.988092167684,541.066875820568,531.058206908139
"FAM111B",115.223629511304,115.616613542906,808.602713310794,812.428535284184
"ZNF678",79.4645720767611,69.6327331565228,841.576317931438,859.952210050111
"HSPA14",311.236240633981,314.004211781301,613.009285901973,611.773019605825
"RNASEH1-AS1",109.925991372853,72.2603834643161,834.831716986306,832.795824469581
"SLC5A7",0,0,925.509129693077,921.808421650207
"ERCC4",437.055146422186,488.742957249556,456.384663953914,464.675931044621
"HINFP",463.54333711444,413.854923477447,485.611268049485,483.534532142212
"RGS10",813.187454252189,706.837932796401,159.622222368118,165.955689658793
"MPP3",380.105536433841,373.12634370665,541.816275925583,549.916808005729
"AKR1C1",896.625254932788,882.890503418553,36.7206051457172,28.665073668337
"CREB1",447.650422699088,416.48257378524,484.86186794447,495.604036844669
"FOXO4",525.790585241236,562.317165867769,376.948252822363,379.435054083514
"TANGO6",458.245698975989,480.860006326176,453.387063533856,451.85208229826
"CMTM7",311.236240633981,382.323119783927,575.539280651241,574.810161454548
"MIRLET7BHG",618.499252664124,654.284926640535,286.270840115591,284.38770455166
"SRFBP1",248.988992507185,341.594540013131,625.749087687222,626.859900483897
"SNHG17",325.804745514721,302.179785396231,609.2622853769,605.738267254596
"SNRNP35",431.757508283735,412.54109832355,503.596870569836,494.849692800766
"STX8",471.489794322116,543.923613713216,413.66885796808,412.626192015273
"CISD3",324.480335980108,295.610659626748,607.763485166871,613.281707693632
"CHCHD1",256.935449714861,211.525849777362,681.95409556332,689.470456127896
"BDH2",580.091376160356,513.705635173593,370.953051982245,374.908989820092
"ITGB3BP",169.524420430424,123.499564466286,768.135107640003,778.483053308521
"PCGF1",450.299241768313,402.030497092377,495.353469414675,491.832316625151
"HECW2",592.01106197187,629.322248716498,310.25164347606,307.772369912671
"ZNHIT3",300.64096435708,352.105141244304,590.527282751534,595.931794683849
"SLC25A16",580.091376160356,557.061865252182,346.222848516762,355.296044678598
"KIF13B",158.929144153522,227.291751624122,723.92050144414,727.94200236698
"C2CD2L",365.537031553101,419.110224093033,529.825874245349,523.514766469103
"KDM1A",116.548039045916,112.988963235112,792.115911000472,816.200255503702
"PFKFB2",650.285081494829,633.263724178188,277.278038855416,276.844264112623
"PTPDC1",264.881906922537,291.669184165058,634.741888947398,645.718501581487
"SLC7A8",962.845731663422,873.693727341276,0,0
"ZNF268",271.503954595601,388.89224555341,589.028482541505,586.125322113102
"MSI1",0,0,926.258529798092,908.984572903845
"CDYL2",892.65202632895,938.071159882212,2.24820031504391,2.26303213171082
"NANP",527.114994775849,574.141592252839,369.454251772216,364.348173205442
"COX19",517.84412803356,536.040662789836,394.933855342714,386.224150478646
"MINDY1",503.275623152821,469.035579941106,431.654460488431,430.730449068959
"CD200",113.899219976691,74.8880337721094,820.593114991028,825.252384030545
"PLPP2",259.584268784086,287.727708703368,642.985290102559,644.20981349368
"BTN2A2",610.552795456448,580.710718022322,320.743244946265,322.10490674684
"TMEM242",588.037833368032,579.396892868425,333.483046731514,332.66572336149
"SLC25A26",486.058299202856,512.391810019696,416.666458388138,417.906600322598
"KRT10",504.600032687433,496.625908172936,420.413458913212,410.363159883562
"INTS4",369.510260156939,338.966889705337,565.047679181037,558.214592488668
"PPP1R16B",0,0,910.521127592784,918.791045474592
"CTU2",454.272470372151,513.705635173593,436.900261223534,423.941352673827
"OSBPL7",362.888212483876,369.18486824496,550.059677080744,545.390743742307
"PIGF",251.63781157641,222.036451008535,672.961294303144,680.418327601053
"SPRED3",483.40948013363,559.689515559975,392.68565502767,390.750214742068
"DBF4B",176.146468103487,212.839674931258,720.922901024081,715.872497664522
"POSTN",765.508711006132,1058.9430740407,0,0
"RCHY1",263.557497387924,290.355359011161,633.243088737369,636.666373054644
"ZNF124",152.307096480459,140.579291466942,759.142306379828,769.430924781678
"NLRP1",999.929198632578,792.236567799684,14.2386019952781,14.3325368341685
"EIF3J",352.292936206974,433.562300785897,520.833072985173,512.199605810549
"TUBGCP4",243.691354368734,254.882079855951,655.725091887808,664.577102679077
"SHROOM1",802.592177975287,737.055911336024,140.137819637737,138.799304078264
"METTL5",275.477183199439,277.217107472194,630.24548831731,634.403340922933
"NNT-AS1",268.855135526375,304.807435704024,624.250287477193,619.316460044861
