"","C_1","C_2","S_1","S_2"
"ZNF343",14.3263000574354,2.58018575912219,6.1201213894002,6.91796436975733
"DHRS2",1.30239091431231,6.45046439780549,9.18018208410031,9.22395249300977
"GOLGA8UP",1.30239091431231,0,12.2402427788004,9.99261520076059
"CA9",3.90717274293693,10.3207430364888,7.65015173675025,6.91796436975733
"PCDHB2",6.51195457156155,16.7712074342943,4.59009104205015,4.61197624650489
"HSDL2",6.51195457156155,1.2900928795611,7.65015173675025,10.7612779085114
"SLC7A10",2.60478182862462,0,10.7102124314504,10.7612779085114
"AOC3",1.30239091431231,11.6108359160499,7.65015173675025,7.68662707750815
"FREM2",0,0,11.4752276051254,11.5299406162622
"BANK1",18.2334728003724,15.4811145547332,1.53003034735005,1.53732541550163
"CD96",18.2334728003724,12.900928795611,2.29504552102508,2.30598812325244
"CPA6",19.5358637146847,10.3207430364888,3.0600606947001,2.30598812325244
"ARMC3",0,0,12.2402427788004,10.7612779085114
"DEUP1",2.60478182862462,5.16037151824439,9.18018208410031,9.22395249300977
"PKNOX2",9.11673640018618,14.1910216751721,4.59009104205015,4.61197624650489
"TC2N",11.7215182288108,27.091950470783,0,0
"DELEC1",18.2334728003724,9.03065015692768,3.0600606947001,3.84331353875407
"MAB21L3",18.2334728003724,20.6414860729776,0,0
"TDRD12",7.81434548587387,7.74055727736658,6.88513656307523,6.91796436975733
"ISX",0,1.2900928795611,12.2402427788004,9.99261520076059
"P2RY2",3.90717274293693,20.6414860729776,4.59009104205015,3.84331353875407
"RPP38-DT",9.11673640018618,3.87027863868329,7.65015173675025,7.68662707750815
"GPBAR1",1.30239091431231,11.6108359160499,7.65015173675025,7.68662707750815
"H2BU2P",0,0,10.7102124314504,12.298603324013
"IZUMO1",0,0,11.4752276051254,11.5299406162622
"FSD2",7.81434548587387,10.3207430364888,6.88513656307523,5.3806389542557
"IGHV3-38",0,0,9.94519725777533,13.0672660317638
"TMED11P",2.60478182862462,9.03065015692768,7.65015173675025,8.45528978525896
"VN1R42P",0,1.2900928795611,11.4752276051254,10.7612779085114
"FBXW11P1",1.30239091431231,11.6108359160499,7.65015173675025,7.68662707750815
"RPS18P12",0,0,7.65015173675025,15.3732541550163
"EP300-AS1",2.60478182862462,1.2900928795611,9.94519725777533,10.7612779085114
"SOX2-OT",0,1.2900928795611,11.4752276051254,10.7612779085114
"PDCL3P4",1.30239091431231,2.58018575912219,9.94519725777533,10.7612779085114
"HAS2-AS1",3.90717274293693,10.3207430364888,6.88513656307523,7.68662707750815
"RNF5P1",16.93108188606,10.3207430364888,0.765015173675025,6.14930166200652
"DNAJB6P1",6.51195457156155,9.03065015692768,8.41516691042528,5.3806389542557
"LINC02740",0,0,10.7102124314504,12.298603324013
"CPEB1-AS1",9.11673640018618,9.03065015692768,6.1201213894002,6.14930166200652
"LINC02259",3.90717274293693,7.74055727736658,8.41516691042528,7.68662707750815
"FIGNL2-DT",9.11673640018618,0,8.41516691042528,9.22395249300977
"USP34-DT",14.3263000574354,6.45046439780549,6.1201213894002,4.61197624650489
"SCO2",10.4191273144985,6.45046439780549,6.1201213894002,6.91796436975733
"H3C2",0,0,13.0052579524754,9.99261520076059
"TFPI",11.7215182288108,23.2216718320997,0.765015173675025,0.768662707750814
"IFRD1",10.4191273144985,11.6108359160499,3.82507586837513,5.3806389542557
"ESRP2",5.20956365724924,9.03065015692768,6.1201213894002,7.68662707750815
"SLC6A12",0,0,9.94519725777533,12.298603324013
"PADI2",1.30239091431231,2.58018575912219,9.94519725777533,9.99261520076059
"SRSF6",2.60478182862462,9.03065015692768,8.41516691042528,6.91796436975733
"H1-3",1.30239091431231,0,10.7102124314504,10.7612779085114
"AOAH",0,0,10.7102124314504,11.5299406162622
"SLC5A2",7.81434548587387,7.74055727736658,7.65015173675025,5.3806389542557
"LPAR4",28.6526001148708,9.03065015692768,0,0
"MMP21",14.3263000574354,5.16037151824439,5.35510621572518,5.3806389542557
"CLIC6",18.2334728003724,6.45046439780549,3.82507586837513,3.84331353875407
"ICOSLG",23.4430364576216,14.1910216751721,0,0
"LRFN5",18.2334728003724,19.3513931934165,0,0
"NOD2",2.60478182862462,1.2900928795611,9.94519725777533,9.99261520076059
"ULK4P3",0,6.45046439780549,8.41516691042528,9.99261520076059
"C5orf46",5.20956365724924,0,9.94519725777533,9.22395249300977
"RTL3",11.7215182288108,25.8018575912219,0,0
"C1orf194",0,11.6108359160499,7.65015173675025,7.68662707750815
"NME9",7.81434548587387,0,9.18018208410031,8.45528978525896
"RPL24P4",6.51195457156155,3.87027863868329,6.88513656307523,9.22395249300977
"ZACN",5.20956365724924,9.03065015692768,6.88513656307523,6.91796436975733
"C9orf153",5.20956365724924,1.2900928795611,8.41516691042528,9.99261520076059
"FAM180B",5.20956365724924,0,9.18018208410031,9.99261520076059
"RFPL3S",0,2.58018575912219,9.94519725777533,10.7612779085114
"ZNF580",3.90717274293693,3.87027863868329,7.65015173675025,9.99261520076059
"ZNF321P",2.60478182862462,5.16037151824439,7.65015173675025,9.99261520076059
"ZNF726",3.90717274293693,0,9.94519725777533,9.99261520076059
"C19orf38",3.90717274293693,15.4811145547332,4.59009104205015,6.14930166200652
"SMCR2",0,0,9.94519725777533,12.298603324013
"LINC02813",20.838254628997,3.87027863868329,3.82507586837513,3.84331353875407
"LINC01201",0,0,10.7102124314504,11.5299406162622
"PYY2",14.3263000574354,5.16037151824439,5.35510621572518,5.3806389542557
"ARHGEF26-AS1",0,0,10.7102124314504,11.5299406162622
"TRIM39-RPP21",7.81434548587387,10.3207430364888,6.1201213894002,5.3806389542557
"LINC01484",0,3.87027863868329,9.94519725777533,9.99261520076059
"ATF7-NPFF",6.51195457156155,6.45046439780549,6.88513656307523,7.68662707750815
"UBE2Q2P6",7.81434548587387,3.87027863868329,11.4752276051254,3.84331353875407
"TMEM191B",6.51195457156155,2.58018575912219,9.18018208410031,7.68662707750815
"PGLYRP1",7.81434548587387,3.87027863868329,6.88513656307523,7.68662707750815
"STYK1",15.6286909717477,20.6414860729776,0,0
"PYGM",3.90717274293693,5.16037151824439,8.41516691042528,7.68662707750815
"TYR",0,3.87027863868329,9.18018208410031,9.99261520076059
"TMC5",3.90717274293693,1.2900928795611,8.41516691042528,9.99261520076059
"ADAP1",3.90717274293693,5.16037151824439,8.41516691042528,7.68662707750815
"SLC26A8",18.2334728003724,14.1910216751721,0.765015173675025,1.53732541550163
"ALDH8A1",14.3263000574354,11.6108359160499,3.0600606947001,3.07465083100326
"ARHGAP40",11.7215182288108,6.45046439780549,5.35510621572518,5.3806389542557
"GAD1",15.6286909717477,18.0613003138554,0.765015173675025,0.768662707750814
"SLCO1B1",0,0,10.7102124314504,10.7612779085114
"KLB",1.30239091431231,1.2900928795611,9.94519725777533,9.99261520076059
"PCDH8",6.51195457156155,3.87027863868329,7.65015173675025,7.68662707750815
"BAAT",1.30239091431231,9.03065015692768,7.65015173675025,7.68662707750815
"CRB2",1.30239091431231,1.2900928795611,9.18018208410031,10.7612779085114
"FGF19",0,0,9.94519725777533,11.5299406162622
"CAPN13",2.60478182862462,2.58018575912219,9.18018208410031,9.22395249300977
"CARNS1",3.90717274293693,6.45046439780549,7.65015173675025,7.68662707750815
