"","C_1","C_2","S_1","S_2"
"HTR3B",0,0,3.8045463409549,3.82768425286064
"CA10",0,0,3.8045463409549,3.82768425286064
"FANCD2OS",0,0,3.8045463409549,3.82768425286064
"SCGB3A2",0,0,3.8045463409549,3.82768425286064
"TM4SF4",0,0,3.8045463409549,3.82768425286064
"TRH",0,0,3.8045463409549,3.82768425286064
"MUC13",0,0,3.8045463409549,3.82768425286064
"MAGEB6",0,0,3.8045463409549,3.82768425286064
"LRRC3B",0,0,3.8045463409549,3.82768425286064
"TPRXL",0,0,3.8045463409549,3.82768425286064
"TMEM211",0,0,3.8045463409549,3.82768425286064
"C1orf220",0,0,3.8045463409549,3.82768425286064
"MAGEB1",0,0,3.8045463409549,3.82768425286064
"ZNF847P",0,0,3.8045463409549,3.82768425286064
"GPR89P",0,0,3.8045463409549,3.82768425286064
"RAB6C-AS1",0,0,3.8045463409549,3.82768425286064
"FAM242A",0,0,3.8045463409549,3.82768425286064
"PAGE2",0,0,3.8045463409549,3.82768425286064
"LINC01647",0,0,3.8045463409549,3.82768425286064
"RIC3-DT",0,0,3.8045463409549,3.82768425286064
"LINC02071",0,0,3.8045463409549,3.82768425286064
"KRT17P8",0,0,3.8045463409549,3.82768425286064
"VN1R71P",0,0,3.8045463409549,3.82768425286064
"KRT18P55",0,0,3.8045463409549,3.82768425286064
"LINC02074",0,0,3.8045463409549,3.82768425286064
"LINC01926",0,0,3.8045463409549,3.82768425286064
"MROH7-TTC4",0,0,3.8045463409549,3.82768425286064
"H3C7",0,0,3.8045463409549,3.82768425286064
"LINC00314",0,0,4.56545560914587,3.06214740228851
"LPAR5",0,0,4.56545560914587,3.06214740228851
"AGGF1P1",0,0,4.56545560914587,3.06214740228851
"ANKRD62",0,0,5.32636487733685,2.29661055171638
"LINC02076",5.21049646390594,0,0.760909268190979,1.53107370114426
"LINC02055",3.90787234792946,1.29557674410211,0,2.29661055171638
"LMOD3",3.90787234792946,1.29557674410211,0.760909268190979,1.53107370114426
"TRPC5",3.90787234792946,1.29557674410211,1.52181853638196,0.765536850572128
"RALGPS2-AS1",2.60524823195297,2.59115348820422,1.52181853638196,0.765536850572128
"LINC01894",0,5.18230697640843,2.28272780457294,0
"DDX19B",1.30262411597649,0,2.28272780457294,3.82768425286064
"GPAT2P2",1.30262411597649,0,2.28272780457294,3.82768425286064
"SEL1L2",1.30262411597649,0,3.04363707276392,3.06214740228851
"ANGPT4",1.30262411597649,0,3.04363707276392,3.06214740228851
"ZSWIM2",1.30262411597649,0,3.04363707276392,3.06214740228851
"RALYL",1.30262411597649,0,3.04363707276392,3.06214740228851
"SV2B",0,1.29557674410211,2.28272780457294,3.82768425286064
"SLA2",0,1.29557674410211,3.04363707276392,3.06214740228851
"TPH2",0,1.29557674410211,3.04363707276392,3.06214740228851
"CNTN5",0,1.29557674410211,3.04363707276392,3.06214740228851
"CHRNA9",0,1.29557674410211,3.04363707276392,3.06214740228851
"MORC2-AS1",0,1.29557674410211,3.04363707276392,3.06214740228851
"SAMMSON",6.51312057988243,0,0,0.765536850572128
"GRM6",6.51312057988243,0,0.760909268190979,0
"MAPK8IP1P2",2.60524823195297,3.88673023230632,0,0.765536850572128
"GOLGA6L3",2.60524823195297,3.88673023230632,0.760909268190979,0
"LINC00499",2.60524823195297,3.88673023230632,0.760909268190979,0
"C8orf89",1.30262411597649,5.18230697640843,0,0.765536850572128
"SHISAL2B",2.60524823195297,0,1.52181853638196,3.06214740228851
"SPATA45",2.60524823195297,0,1.52181853638196,3.06214740228851
"URAHP",1.30262411597649,1.29557674410211,0.760909268190979,3.82768425286064
"CRYBA1",2.60524823195297,0,2.28272780457294,2.29661055171638
"ITGAX",2.60524823195297,0,2.28272780457294,2.29661055171638
"C1orf189",2.60524823195297,0,2.28272780457294,2.29661055171638
"EN2",2.60524823195297,0,2.28272780457294,2.29661055171638
"SEPHS1P1",2.60524823195297,0,2.28272780457294,2.29661055171638
"LINC02831",2.60524823195297,0,2.28272780457294,2.29661055171638
"STEAP2-AS1",2.60524823195297,0,2.28272780457294,2.29661055171638
"KIF19BP",2.60524823195297,0,2.28272780457294,2.29661055171638
"DEFB131E",2.60524823195297,0,2.28272780457294,2.29661055171638
"FOXD4L4",0,2.59115348820422,0.760909268190979,3.82768425286064
"BEST3",1.30262411597649,1.29557674410211,2.28272780457294,2.29661055171638
"AANAT",1.30262411597649,1.29557674410211,2.28272780457294,2.29661055171638
"ARL5C",1.30262411597649,1.29557674410211,2.28272780457294,2.29661055171638
"LSMEM2",1.30262411597649,1.29557674410211,2.28272780457294,2.29661055171638
"WHSC1L2P",0,2.59115348820422,1.52181853638196,3.06214740228851
"LMX1B",0,2.59115348820422,2.28272780457294,2.29661055171638
"RLBP1",0,2.59115348820422,2.28272780457294,2.29661055171638
"SLC24A2",0,2.59115348820422,2.28272780457294,2.29661055171638
"F2",0,2.59115348820422,2.28272780457294,2.29661055171638
"LINC02636",0,2.59115348820422,2.28272780457294,2.29661055171638
"LINC01433",0,2.59115348820422,2.28272780457294,2.29661055171638
"LINC01756",0,2.59115348820422,2.28272780457294,2.29661055171638
"C10orf71-AS1",0,2.59115348820422,2.28272780457294,2.29661055171638
"LINC02702",0,2.59115348820422,2.28272780457294,2.29661055171638
"LINC00520",0,2.59115348820422,2.28272780457294,2.29661055171638
"LINC01290",0,2.59115348820422,2.28272780457294,2.29661055171638
"WDR5-DT",0,2.59115348820422,2.28272780457294,2.29661055171638
"RNVU1-15",3.90787234792946,0,0.760909268190979,2.29661055171638
"BARHL1",3.90787234792946,0,1.52181853638196,1.53107370114426
"LENEP",3.90787234792946,0,1.52181853638196,1.53107370114426
"MROH2A",3.90787234792946,0,1.52181853638196,1.53107370114426
"NKAIN3",3.90787234792946,0,1.52181853638196,1.53107370114426
"LINC02603",3.90787234792946,0,1.52181853638196,1.53107370114426
"NOL12",3.90787234792946,0,1.52181853638196,1.53107370114426
"CHRNA1",2.60524823195297,1.29557674410211,1.52181853638196,1.53107370114426
"FSIP2",2.60524823195297,1.29557674410211,1.52181853638196,1.53107370114426
"LINC02641",2.60524823195297,1.29557674410211,1.52181853638196,1.53107370114426
"EIF2S2P3",2.60524823195297,1.29557674410211,1.52181853638196,1.53107370114426
"LINC02749",2.60524823195297,1.29557674410211,1.52181853638196,1.53107370114426
"ANKRD26P1",2.60524823195297,1.29557674410211,2.28272780457294,0.765536850572128
"NKAIN4",1.30262411597649,2.59115348820422,1.52181853638196,1.53107370114426
"GPR143",1.30262411597649,2.59115348820422,1.52181853638196,1.53107370114426
"FNDC7",1.30262411597649,2.59115348820422,1.52181853638196,1.53107370114426
"TEX36",1.30262411597649,2.59115348820422,1.52181853638196,1.53107370114426
"CHMP1B2P",1.30262411597649,2.59115348820422,1.52181853638196,1.53107370114426
"MPHOSPH6-DT",1.30262411597649,2.59115348820422,2.28272780457294,0.765536850572128
"ILDR2",0,3.88673023230632,1.52181853638196,1.53107370114426
"MYO5B",0,3.88673023230632,1.52181853638196,1.53107370114426
"MDS2",0,3.88673023230632,1.52181853638196,1.53107370114426
"ZNF649",0,3.88673023230632,1.52181853638196,1.53107370114426
"RPL12P38",0,3.88673023230632,1.52181853638196,1.53107370114426
"CCDC148-AS1",0,3.88673023230632,1.52181853638196,1.53107370114426
"BNIP3P1",0,3.88673023230632,2.28272780457294,0.765536850572128
"IGHV3-33-2",0,0,2.28272780457294,4.59322110343277
"HNRNPUP1",0,0,2.28272780457294,4.59322110343277
"LGI1",0,0,3.04363707276392,3.82768425286064
"CTAG2",0,0,3.04363707276392,3.82768425286064
"ANKRD6",0,0,3.04363707276392,3.82768425286064
"SLC35F4",0,0,3.04363707276392,3.82768425286064
"TMEM273",0,0,3.04363707276392,3.82768425286064
"LRRC3-DT",0,0,3.04363707276392,3.82768425286064
"LINC01723",0,0,3.04363707276392,3.82768425286064
"WASH4P",0,0,3.04363707276392,3.82768425286064
"RAB30-DT",0,0,3.04363707276392,3.82768425286064
"OTOAP1",0,0,3.04363707276392,3.82768425286064
"SPECC1-DT",0,0,3.04363707276392,3.82768425286064
"RBP3",0,0,3.04363707276392,3.82768425286064
"TBX21",0,0,3.8045463409549,3.06214740228851
"CD33",0,0,3.8045463409549,3.06214740228851
"HRH2",0,0,3.8045463409549,3.06214740228851
"SMYD1",0,0,3.8045463409549,3.06214740228851
"LINC00266-1",0,0,3.8045463409549,3.06214740228851
"KIF19",0,0,3.8045463409549,3.06214740228851
"HCG22",0,0,3.8045463409549,3.06214740228851
"PAQR9-AS1",0,0,3.8045463409549,3.06214740228851
"IGHV7-34-1",0,0,3.8045463409549,3.06214740228851
"ZNF222-DT",0,0,3.8045463409549,3.06214740228851
"JMJD7-PLA2G4B",0,0,4.56545560914587,2.29661055171638
"THAP5P1",0,0,4.56545560914587,2.29661055171638
"TERF1P5",0,0,4.56545560914587,2.29661055171638
"P3R3URF-PIK3R3",0,0,5.32636487733685,1.53107370114426
"LRRC74B",5.21049646390594,0,0.760909268190979,0.765536850572128
"LINC02313",5.21049646390594,0,0.760909268190979,0.765536850572128
"FOXH1",3.90787234792946,1.29557674410211,0.760909268190979,0.765536850572128
"CGB7",3.90787234792946,1.29557674410211,0.760909268190979,0.765536850572128
"LINC02138",3.90787234792946,1.29557674410211,0.760909268190979,0.765536850572128
"LINC00345",3.90787234792946,1.29557674410211,0.760909268190979,0.765536850572128
"LINC01962",3.90787234792946,1.29557674410211,0.760909268190979,0.765536850572128
"LINC02867",3.90787234792946,1.29557674410211,0.760909268190979,0.765536850572128
"HBA1",2.60524823195297,2.59115348820422,0,1.53107370114426
"ALOX12P1",3.90787234792946,1.29557674410211,1.52181853638196,0
"GMFG",2.60524823195297,2.59115348820422,0.760909268190979,0.765536850572128
"MUC4",2.60524823195297,2.59115348820422,0.760909268190979,0.765536850572128
"C9orf152",2.60524823195297,2.59115348820422,0.760909268190979,0.765536850572128
"ATP10B",1.30262411597649,3.88673023230632,0.760909268190979,0.765536850572128
"TNXA",1.30262411597649,3.88673023230632,0.760909268190979,0.765536850572128
"SLC6A7",0,5.18230697640843,0.760909268190979,0.765536850572128
"RCSD1",0,5.18230697640843,0.760909268190979,0.765536850572128
"LINC02028",0,1.29557674410211,1.52181853638196,3.82768425286064
"LINC01185",1.30262411597649,0,3.04363707276392,2.29661055171638
"LINC01607",1.30262411597649,0,3.04363707276392,2.29661055171638
"GSG1L",0,1.29557674410211,2.28272780457294,3.06214740228851
"LINC02661",0,1.29557674410211,2.28272780457294,3.06214740228851
"SAPCD1-AS1",0,1.29557674410211,3.04363707276392,2.29661055171638
"CELP",0,1.29557674410211,3.8045463409549,1.53107370114426
"ATP6V1G2",0,1.29557674410211,3.8045463409549,1.53107370114426
"HAUS6P1",0,1.29557674410211,3.8045463409549,1.53107370114426
"BANF2",6.51312057988243,0,0,0
"PPP1R3A",6.51312057988243,0,0,0
"EN1",6.51312057988243,0,0,0
"RASSF6",6.51312057988243,0,0,0
"ANKRD36P1",6.51312057988243,0,0,0
"LINC02843",6.51312057988243,0,0,0
"STMND1",6.51312057988243,0,0,0
"LINC01447",6.51312057988243,0,0,0
"LINC02492",6.51312057988243,0,0,0
"AIDAP2",6.51312057988243,0,0,0
"NOP56P3",6.51312057988243,0,0,0
"CEROX1",6.51312057988243,0,0,0
"ANTXRL",6.51312057988243,0,0,0
"DNM1P41",6.51312057988243,0,0,0
"OOSP3",6.51312057988243,0,0,0
"RDH8",5.21049646390594,1.29557674410211,0,0
"TPH1",5.21049646390594,1.29557674410211,0,0
"FOXA1",5.21049646390594,1.29557674410211,0,0
"SLC22A3",5.21049646390594,1.29557674410211,0,0
"GPR78",5.21049646390594,1.29557674410211,0,0
"SULT1C2",5.21049646390594,1.29557674410211,0,0
"NXPE2",5.21049646390594,1.29557674410211,0,0
"KRTAP4-8",5.21049646390594,1.29557674410211,0,0
"TRBJ2-3",5.21049646390594,1.29557674410211,0,0
"KRT8P26",5.21049646390594,1.29557674410211,0,0
"MIR541",5.21049646390594,1.29557674410211,0,0
"INTS6L-AS1",5.21049646390594,1.29557674410211,0,0
"A2M-AS1",5.21049646390594,1.29557674410211,0,0
"HCST",3.90787234792946,2.59115348820422,0,0
"SH3GL3",3.90787234792946,2.59115348820422,0,0
"ZAN",3.90787234792946,2.59115348820422,0,0
"GSDMC",3.90787234792946,2.59115348820422,0,0
"HOXD12",3.90787234792946,2.59115348820422,0,0
"SDR9C7",3.90787234792946,2.59115348820422,0,0
"C9orf106",3.90787234792946,2.59115348820422,0,0
"CLEC20A",3.90787234792946,2.59115348820422,0,0
"MAMDC2-AS1",3.90787234792946,2.59115348820422,0,0
"RCC2P7",3.90787234792946,2.59115348820422,0,0
"PRPF4BP1",3.90787234792946,2.59115348820422,0,0
"LINC00840",3.90787234792946,2.59115348820422,0,0
"CES1P1",3.90787234792946,2.59115348820422,0,0
"LINC00941",3.90787234792946,2.59115348820422,0,0
"LINC02402",3.90787234792946,2.59115348820422,0,0
"TRBV10-3",3.90787234792946,2.59115348820422,0,0
"RBM7",2.60524823195297,3.88673023230632,0,0
"C1orf94",2.60524823195297,3.88673023230632,0,0
"ACAN",2.60524823195297,3.88673023230632,0,0
"PI16",2.60524823195297,3.88673023230632,0,0
"CLEC2A",2.60524823195297,3.88673023230632,0,0
"AKR1C7P",2.60524823195297,3.88673023230632,0,0
"LINC01825",2.60524823195297,3.88673023230632,0,0
"MIR3663HG",2.60524823195297,3.88673023230632,0,0
"SULT1C2P1",2.60524823195297,3.88673023230632,0,0
"RN7SL659P",2.60524823195297,3.88673023230632,0,0
"MMP7",1.30262411597649,5.18230697640843,0,0
"OR2AE1",1.30262411597649,5.18230697640843,0,0
"HRC",0,6.47788372051054,0,0
"TXNDC8",0,6.47788372051054,0,0
"LINC01509",0,6.47788372051054,0,0
"LINC01989",0,6.47788372051054,0,0
"LINC02826",0,6.47788372051054,0,0
"RNU6-892P",2.60524823195297,0,2.28272780457294,1.53107370114426
"CEBPA",1.30262411597649,1.29557674410211,1.52181853638196,2.29661055171638
"RNU6ATAC",2.60524823195297,0,3.04363707276392,0.765536850572128
"FAM242F",1.30262411597649,1.29557674410211,2.28272780457294,1.53107370114426
"NKTR",0,2.59115348820422,1.52181853638196,2.29661055171638
"OTOA",1.30262411597649,1.29557674410211,3.04363707276392,0.765536850572128
"MRPL23-AS1",0,2.59115348820422,2.28272780457294,1.53107370114426
"C6orf47",0,2.59115348820422,3.04363707276392,0.765536850572128
"RN7SL605P",3.90787234792946,0,0.760909268190979,1.53107370114426
"TMEM50B",2.60524823195297,1.29557674410211,2.28272780457294,0
"GALR3",0,3.88673023230632,0.760909268190979,1.53107370114426
"S100P",0,3.88673023230632,0.760909268190979,1.53107370114426
"LINC01031",0,3.88673023230632,0.760909268190979,1.53107370114426
"LINC01386",0,3.88673023230632,0.760909268190979,1.53107370114426
"GABRG2",0,0,2.28272780457294,3.82768425286064
"SNRPN",0,0,2.28272780457294,3.82768425286064
"PPIH",0,0,2.28272780457294,3.82768425286064
"DEFB122",0,0,2.28272780457294,3.82768425286064
"EFCAB9",0,0,2.28272780457294,3.82768425286064
"C5orf49",0,0,2.28272780457294,3.82768425286064
"LINC01666",0,0,2.28272780457294,3.82768425286064
"PAX7",0,0,3.04363707276392,3.06214740228851
"ITGB6",0,0,3.04363707276392,3.06214740228851
"KISS1R",0,0,3.04363707276392,3.06214740228851
"FAM124B",0,0,3.04363707276392,3.06214740228851
"CSRP3",0,0,3.04363707276392,3.06214740228851
"PLAAT2",0,0,3.04363707276392,3.06214740228851
"TMPRSS13",0,0,3.04363707276392,3.06214740228851
"DHH",0,0,3.04363707276392,3.06214740228851
"CCDC175",0,0,3.04363707276392,3.06214740228851
"TEPP",0,0,3.04363707276392,3.06214740228851
"CLDND2",0,0,3.04363707276392,3.06214740228851
"BICDL2",0,0,3.04363707276392,3.06214740228851
"CRYGC",0,0,3.04363707276392,3.06214740228851
"KCNC2",0,0,3.04363707276392,3.06214740228851
"PCLAF",0,0,3.04363707276392,3.06214740228851
"CD8B",0,0,3.04363707276392,3.06214740228851
"DNAJB8",0,0,3.04363707276392,3.06214740228851
"ARGFX",0,0,3.04363707276392,3.06214740228851
"ANKRD20A5P",0,0,3.04363707276392,3.06214740228851
"ZAR1L",0,0,3.04363707276392,3.06214740228851
"LINC02487",0,0,3.04363707276392,3.06214740228851
"TMEM235",0,0,3.04363707276392,3.06214740228851
"TMEM200C",0,0,3.04363707276392,3.06214740228851
"PGGT1BP1",0,0,3.04363707276392,3.06214740228851
"GCGR",0,0,3.04363707276392,3.06214740228851
"RPL5P18",0,0,3.04363707276392,3.06214740228851
"LINC00620",0,0,3.04363707276392,3.06214740228851
"LINC01824",0,0,3.04363707276392,3.06214740228851
"OR55B1P",0,0,3.04363707276392,3.06214740228851
"LINC01952",0,0,3.04363707276392,3.06214740228851
"LINC02790",0,0,3.04363707276392,3.06214740228851
"LINC02082",0,0,3.04363707276392,3.06214740228851
"CSTF3-DT",0,0,3.04363707276392,3.06214740228851
"RNU6-62P",0,0,3.04363707276392,3.06214740228851
"LINC02413",0,0,3.04363707276392,3.06214740228851
"LINC00871",0,0,3.04363707276392,3.06214740228851
"LINC02321",0,0,3.04363707276392,3.06214740228851
"SCAT1",0,0,3.04363707276392,3.06214740228851
"SLC23A4P",0,0,3.04363707276392,3.06214740228851
"H2AC4",0,0,3.04363707276392,3.06214740228851
"LINC01338",0,0,3.04363707276392,3.06214740228851
"VSIG10L2",0,0,3.04363707276392,3.06214740228851
"PERCC1",0,0,3.04363707276392,3.06214740228851
"EEF1E1P1",0,0,3.8045463409549,2.29661055171638
"LINC02883",0,0,3.8045463409549,2.29661055171638
"ITFG1-AS1",0,0,3.8045463409549,2.29661055171638
"GOLGA8T",0,0,3.8045463409549,2.29661055171638
"SEPTIN4-AS1",0,0,3.8045463409549,2.29661055171638
"TMCO2",0,0,4.56545560914587,1.53107370114426
"CICP18",5.21049646390594,0,0,0.765536850572128
"RPSAP12",5.21049646390594,0,0,0.765536850572128
"ZNF534",5.21049646390594,0,0.760909268190979,0
"RDH10-AS1",5.21049646390594,0,0.760909268190979,0
"LINC01374",3.90787234792946,1.29557674410211,0.760909268190979,0
"TFEC",2.60524823195297,2.59115348820422,0,0.765536850572128
"CLDN24",2.60524823195297,2.59115348820422,0.760909268190979,0
"CLEC17A",2.60524823195297,2.59115348820422,0.760909268190979,0
"ADH5P4",2.60524823195297,2.59115348820422,0.760909268190979,0
"RDM1P3",2.60524823195297,2.59115348820422,0.760909268190979,0
"CYP51A1P2",1.30262411597649,3.88673023230632,0,0.765536850572128
"WASF4P",1.30262411597649,3.88673023230632,0.760909268190979,0
"RPL12P14",0,5.18230697640843,0.760909268190979,0
"ST13P6",0,5.18230697640843,0.760909268190979,0
"LINC00824",0,5.18230697640843,0.760909268190979,0
"CLEC18A",0,1.29557674410211,0.760909268190979,3.82768425286064
"CHRDL2",1.30262411597649,0,2.28272780457294,2.29661055171638
"EFCC1",1.30262411597649,0,2.28272780457294,2.29661055171638
"RDH12",1.30262411597649,0,2.28272780457294,2.29661055171638
"SLC6A5",1.30262411597649,0,2.28272780457294,2.29661055171638
"SH2D4B",1.30262411597649,0,2.28272780457294,2.29661055171638
"PERM1",1.30262411597649,0,2.28272780457294,2.29661055171638
"LINC01691",1.30262411597649,0,2.28272780457294,2.29661055171638
"LINC01203",1.30262411597649,0,2.28272780457294,2.29661055171638
"LIFR-AS1",1.30262411597649,0,2.28272780457294,2.29661055171638
"STAG1-DT",1.30262411597649,0,2.28272780457294,2.29661055171638
"PCAT19",1.30262411597649,0,2.28272780457294,2.29661055171638
"ZNF30-AS1",1.30262411597649,0,2.28272780457294,2.29661055171638
"TYRP1",0,1.29557674410211,2.28272780457294,2.29661055171638
"C11orf21",0,1.29557674410211,2.28272780457294,2.29661055171638
"USHBP1",0,1.29557674410211,2.28272780457294,2.29661055171638
"EGR4",0,1.29557674410211,2.28272780457294,2.29661055171638
"DDX4",0,1.29557674410211,2.28272780457294,2.29661055171638
"SIM2",0,1.29557674410211,2.28272780457294,2.29661055171638
"CD200R1",0,1.29557674410211,2.28272780457294,2.29661055171638
"WFIKKN2",0,1.29557674410211,2.28272780457294,2.29661055171638
"PPP1R27",0,1.29557674410211,2.28272780457294,2.29661055171638
"KLHL34",0,1.29557674410211,2.28272780457294,2.29661055171638
"C2CD4A",0,1.29557674410211,2.28272780457294,2.29661055171638
"LINC01983",0,1.29557674410211,2.28272780457294,2.29661055171638
"ENO1-AS1",0,1.29557674410211,2.28272780457294,2.29661055171638
"LINC02814",0,1.29557674410211,2.28272780457294,2.29661055171638
"TPBGL",0,1.29557674410211,2.28272780457294,2.29661055171638
"GOLGA8K",0,1.29557674410211,3.04363707276392,1.53107370114426
"HYAL4",2.60524823195297,0,1.52181853638196,1.53107370114426
"PRKAG3",2.60524823195297,0,1.52181853638196,1.53107370114426
"C11orf53",2.60524823195297,0,1.52181853638196,1.53107370114426
"C5orf47",2.60524823195297,0,1.52181853638196,1.53107370114426
"DDX39BP2",2.60524823195297,0,1.52181853638196,1.53107370114426
"LINC02056",2.60524823195297,0,1.52181853638196,1.53107370114426
"MIR3142HG",2.60524823195297,0,1.52181853638196,1.53107370114426
"LINC02244",2.60524823195297,0,1.52181853638196,1.53107370114426
